BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	655	655	655	655
Contact period end (sample #):	8364	8364	8364	8364
Contact period start time (s):	0.655000	0.655000	0.655000	0.655000
Contact period end time (s):	8.364000	8.364000	8.364000	8.364000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.108000	6.800479	-5.956446	85.893588	0.077041
0.109000	7.067508	-6.032740	86.204905	0.077500
0.110000	6.914920	-6.109034	86.683543	0.075032
0.111000	6.800479	-5.994593	86.365321	0.075362
0.112000	6.609744	-6.147181	87.315380	0.075564
0.113000	6.800479	-5.994593	86.840044	0.078048
0.114000	6.762332	-6.452357	85.729192	0.074471
0.115000	6.800479	-6.223475	87.000443	0.074333
0.116000	6.838626	-6.261622	85.733149	0.076898
0.117000	6.686038	-6.261622	85.729864	0.075501
0.118000	6.686038	-6.185328	85.892598	0.077096
0.119000	6.800479	-6.414210	86.682553	0.075563
0.120000	6.953067	-6.452357	86.686176	0.075996
0.121000	6.724185	-6.414210	87.002755	0.076790
0.122000	6.953067	-6.566798	86.205557	0.077094
0.123000	6.876773	-6.681239	87.314729	0.076840
0.124000	6.914920	-6.643092	86.206209	0.076159
0.125000	6.838626	-6.643092	87.161195	0.073491
0.126000	6.800479	-6.833827	86.998485	0.077660
0.127000	6.647891	-6.833827	86.050045	0.074790
0.128000	6.876773	-6.948267	87.162184	0.073485
0.129000	6.533450	-6.833827	87.157910	0.074579
0.130000	6.457156	-6.871974	87.637223	0.074960
0.131000	6.533450	-6.833827	86.685501	0.074787
0.132000	6.533450	-6.833827	86.212461	0.076445
0.133000	6.533450	-7.215296	87.796334	0.075023
0.134000	6.495303	-7.024561	86.526390	0.075182
0.135000	6.609744	-7.291590	86.210484	0.075424
0.136000	6.495303	-7.139002	87.318010	0.075669
0.137000	6.571597	-7.139002	87.794692	0.074517
0.138000	6.342715	-7.062708	87.002754	0.076058
0.139000	6.228274	-6.910120	86.684532	0.076394
0.140000	6.495303	-6.910120	88.427202	0.075872
0.141000	6.304568	-7.062708	87.477122	0.075404
0.142000	6.266421	-7.100855	86.217050	0.075190
0.143000	6.151980	-7.253443	86.214419	0.077636
0.144000	6.075686	-6.948267	87.164814	0.075854
0.145000	6.266421	-7.100855	86.853497	0.074645
0.146000	6.151980	-7.139002	87.963005	0.073511
0.147000	6.075686	-7.253443	88.119170	0.075517
0.148000	6.113833	-7.177149	86.688134	0.074576
0.149000	6.113833	-7.177149	87.629329	0.074594
0.150000	6.151980	-7.215296	88.108959	0.073502
0.151000	6.151980	-7.215296	86.058276	0.076119
0.152000	6.190127	-6.871974	86.366944	0.074758
0.153000	6.151980	-7.177149	86.208167	0.074208
0.154000	6.113833	-7.215296	86.376818	0.074904
0.155000	5.884952	-7.406031	85.576334	0.075919
0.156000	5.884952	-7.177149	86.533314	0.076079
0.157000	5.770511	-7.291590	84.946454	0.074651
0.158000	5.999393	-7.024561	86.375828	0.074959
0.159000	6.037539	-7.406031	87.950837	0.073944
0.160000	6.190127	-6.871974	86.535928	0.075440
0.161000	5.961246	-7.062708	85.739063	0.076979
0.162000	6.304568	-7.253443	85.577974	0.076177
0.163000	6.037539	-7.367884	85.580604	0.076356
0.164000	6.113833	-7.329737	87.011284	0.073874
0.165000	5.884952	-7.100855	86.209813	0.074375
0.166000	5.999393	-7.329737	86.218020	0.071991
0.167000	6.266421	-6.871974	85.737737	0.075337
0.168000	6.342715	-6.757533	86.213431	0.073673
0.169000	5.961246	-7.100855	85.426418	0.075364
0.170000	6.380862	-6.871974	85.266317	0.075980
0.171000	6.190127	-6.910120	86.059245	0.073694
0.172000	6.342715	-7.024561	86.694051	0.074018
0.173000	5.999393	-6.719386	86.371553	0.073484
0.174000	6.075686	-7.024561	85.735445	0.075911
0.175000	6.266421	-6.871974	85.427408	0.075196
0.176000	6.075686	-6.719386	84.789972	0.074876
0.177000	6.151980	-6.757533	86.212440	0.075208
0.178000	6.228274	-6.795680	84.954031	0.075908
0.179000	6.075686	-6.719386	86.372542	0.073930
0.180000	5.846805	-6.795680	85.428716	0.073507
0.181000	6.228274	-6.604945	85.105566	0.075947
0.182000	6.113833	-6.795680	85.740033	0.074476
0.183000	6.113833	-6.604945	86.846929	0.075632
0.184000	6.075686	-6.871974	85.106555	0.076534
0.185000	5.808658	-6.528651	85.423451	0.074449
0.186000	5.923099	-6.566798	85.426419	0.074414
0.187000	5.579776	-6.566798	85.895545	0.074859
0.188000	5.884952	-6.719386	85.902764	0.075224
0.189000	5.694217	-6.414210	85.107206	0.074321
0.190000	6.037539	-6.566798	85.424779	0.074820
0.191000	5.732364	-6.452357	86.842319	0.076271
0.192000	5.923099	-6.566798	85.900134	0.074217
0.193000	5.884952	-6.414210	84.948772	0.076066
0.194000	5.961246	-6.376063	86.532643	0.076019
0.195000	5.617923	-6.299769	84.952371	0.074779
0.196000	5.808658	-6.299769	84.949739	0.076596
0.197000	5.884952	-5.956446	85.421494	0.075842
0.198000	5.846805	-6.147181	86.370901	0.075475
0.199000	5.961246	-6.337916	85.740705	0.076986
0.200000	5.808658	-6.070887	87.008337	0.075442
0.201000	5.808658	-5.918299	85.744308	0.074196
0.202000	5.884952	-5.613123	86.851518	0.074832
0.203000	5.923099	-5.842005	86.061225	0.075295
0.204000	5.808658	-5.765711	86.370563	0.075005
0.205000	5.846805	-5.765711	87.007346	0.074457
0.206000	6.113833	-5.651270	87.325905	0.074521
0.207000	5.808658	-5.574976	86.533970	0.076113
0.208000	5.884952	-5.574976	87.488302	0.075245
0.209000	5.694217	-5.193507	85.428062	0.075514
0.210000	5.961246	-5.346095	87.169426	0.074995
0.211000	5.846805	-5.346095	87.488302	0.075265
0.212000	5.884952	-5.536829	87.799282	0.073976
0.213000	5.846805	-5.384242	87.641814	0.074848
0.214000	5.579776	-5.040919	87.327549	0.074352
0.215000	5.770511	-5.117213	87.641497	0.075363
0.216000	5.617923	-5.002772	87.015893	0.075593
0.217000	5.808658	-5.079066	87.646105	0.076795
0.218000	5.808658	-4.812037	87.807850	0.075962
0.219000	5.884952	-4.850184	87.484703	0.077586
0.220000	5.884952	-4.621302	88.117843	0.075120
0.221000	5.884952	-4.621302	87.803894	0.075421
0.222000	5.541629	-4.697596	86.701626	0.077366
0.223000	5.808658	-4.506861	87.958731	0.074120
0.224000	5.465335	-4.545008	88.599113	0.073345
0.225000	5.770511	-4.545008	87.328538	0.076619
0.226000	5.999393	-4.430567	87.321654	0.077867
0.227000	5.999393	-4.583155	87.012945	0.075360
0.228000	5.961246	-4.354273	87.487332	0.077558
0.229000	5.961246	-4.163538	88.754288	0.075011
0.230000	5.923099	-4.316126	89.072193	0.077092
0.231000	5.808658	-4.201685	88.596503	0.075941
0.232000	6.075686	-4.392420	87.964014	0.076837
0.233000	5.770511	-4.163538	88.754625	0.075120
0.234000	5.808658	-4.125391	87.801280	0.077806
0.235000	6.113833	-4.201685	88.123127	0.077382
0.236000	5.999393	-3.896509	88.756604	0.077339
0.237000	5.846805	-4.010950	88.911421	0.073297
0.238000	5.770511	-3.972803	88.598815	0.076443
0.239000	6.037539	-4.010950	88.599134	0.076297
0.240000	5.770511	-3.858362	88.595848	0.075956
0.241000	5.541629	-3.743921	89.550182	0.075735
0.242000	5.617923	-4.087244	88.757595	0.076155
0.243000	5.694217	-3.896509	88.277963	0.077682
0.244000	5.617923	-3.782068	89.238209	0.075527
0.245000	5.732364	-3.667627	88.757908	0.073761
0.246000	5.656070	-3.476892	88.440021	0.075939
0.247000	5.503482	-3.591333	88.279270	0.076853
0.248000	5.236453	-3.553186	90.335550	0.075858
0.249000	5.236453	-3.362452	88.280890	0.076066
0.250000	5.160159	-3.667627	89.072848	0.077044
0.251000	5.160159	-3.591333	90.022905	0.073905
0.252000	5.198306	-3.438745	90.183661	0.073535
0.253000	5.160159	-3.248011	89.227348	0.075709
0.254000	5.198306	-3.324305	89.550518	0.075459
0.255000	5.083865	-3.362452	89.077458	0.075715
0.256000	5.350894	-3.286158	89.867730	0.074642
0.257000	5.274600	-3.133570	87.806861	0.075772
0.258000	5.312747	-3.248011	89.388438	0.075279
0.259000	5.083865	-3.324305	88.921631	0.075632
0.260000	5.045718	-3.057276	89.233918	0.074889
0.261000	4.931277	-3.171717	89.390416	0.076427
0.262000	5.122012	-3.133570	88.597155	0.075380
0.263000	5.007571	-2.790247	88.436403	0.076265
0.264000	5.274600	-2.942835	89.708640	0.074585
0.265000	5.083865	-3.171717	88.911103	0.075570
0.266000	5.198306	-2.904688	89.074828	0.076101
0.267000	4.969424	-3.133570	87.807534	0.078307
0.268000	4.969424	-2.942835	90.502872	0.073861
0.269000	4.969424	-2.713953	90.343105	0.075130
0.270000	5.007571	-2.904688	88.281901	0.077140
0.271000	4.893130	-3.057276	89.869037	0.073057
0.272000	4.816836	-2.980982	89.711253	0.073465
0.273000	5.122012	-2.637659	88.442970	0.073906
0.274000	4.893130	-2.866541	89.235241	0.074053
0.275000	4.854983	-2.713953	89.390734	0.073689
0.276000	4.893130	-2.675806	89.863480	0.074863
0.277000	4.740542	-2.752100	89.075459	0.074029
0.278000	4.664248	-2.980982	89.388103	0.074238
0.279000	4.893130	-2.790247	89.073501	0.073936
0.280000	4.626101	-2.828394	89.070552	0.075922
0.281000	4.740542	-2.828394	89.869059	0.073599
0.282000	4.778689	-2.828394	88.761845	0.074300
0.283000	4.587955	-2.599512	89.232294	0.076985
0.284000	4.511661	-2.675806	88.596818	0.074308
0.285000	4.969424	-2.523218	89.869710	0.073018
0.286000	4.587955	-2.523218	88.285185	0.075511
0.287000	4.626101	-2.446924	88.758245	0.074829
0.288000	4.778689	-2.332483	88.917674	0.073450
