BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	1207	1207	1207	1207
Contact period end (sample #):	8446	8446	8446	8446
Contact period start time (s):	1.207000	1.207000	1.207000	1.207000
Contact period end time (s):	8.446000	8.446000	8.446000	8.446000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.112000	27.922624	1.091867	44.480017	0.015337
0.113000	27.960771	1.320749	44.649339	0.014742
0.114000	27.884477	1.244455	45.110885	0.015142
0.115000	28.037065	1.397043	44.007313	0.019409
0.116000	28.075212	1.358896	44.797587	0.014171
0.117000	27.846330	1.358896	43.369541	0.017172
0.118000	27.960771	1.435190	44.798577	0.012509
0.119000	27.960771	1.206308	43.844898	0.018232
0.120000	27.617448	1.244455	44.008619	0.017155
0.121000	27.922624	1.435190	44.958678	0.013826
0.122000	27.960771	1.244455	43.850159	0.017314
0.123000	27.960771	1.435190	44.954741	0.017320
0.124000	27.731889	1.435190	43.206493	0.020574
0.125000	28.037065	1.397043	45.116484	0.015848
0.126000	27.693742	1.511484	45.909726	0.016376
0.127000	27.922624	1.397043	44.954721	0.014731
0.128000	27.960771	1.320749	44.796282	0.015166
0.129000	27.960771	1.244455	44.639465	0.016569
0.130000	27.770036	1.282602	43.846539	0.016621
0.131000	27.884477	1.282602	44.957035	0.016521
0.132000	27.884477	1.244455	43.213377	0.013064
0.133000	27.846330	1.473337	43.530632	0.016639
0.134000	27.846330	1.244455	44.480017	0.013627
0.135000	27.770036	1.549631	44.006303	0.016115
0.136000	27.808183	1.244455	44.954741	0.016592
0.137000	27.998918	1.244455	45.274585	0.013670
0.138000	27.884477	1.282602	45.431086	0.015026
0.139000	28.113358	1.397043	43.528653	0.015447
0.140000	27.960771	1.473337	43.057887	0.017183
0.141000	27.922624	1.168161	45.114168	0.013343
0.142000	27.998918	1.282602	45.119431	0.014137
0.143000	27.998918	1.358896	44.319937	0.019333
0.144000	27.846330	1.206308	44.010577	0.012411
0.145000	28.113358	1.473337	43.845887	0.014430
0.146000	27.922624	1.282602	44.161457	0.010950
0.147000	28.151505	1.435190	44.486606	0.015961
0.148000	27.884477	1.358896	44.483974	0.016251
0.149000	28.037065	1.816660	44.639486	0.018241
0.150000	27.998918	1.358896	44.009587	0.011351
0.151000	28.037065	1.435190	44.323222	0.016598
0.152000	28.151505	1.435190	44.164762	0.016094
0.153000	28.037065	1.473337	44.636181	0.014698
0.154000	27.922624	1.320749	44.961625	0.012956
0.155000	27.960771	1.740366	44.482333	0.016171
0.156000	27.922624	1.587778	44.005651	0.015945
0.157000	27.960771	1.664072	44.328462	0.011315
0.158000	27.922624	1.435190	44.168383	0.015423
0.159000	27.922624	1.473337	44.485280	0.012646
0.160000	27.884477	1.473337	42.743601	0.015542
0.161000	27.770036	1.625925	44.481658	0.015502
0.162000	27.884477	1.587778	43.531284	0.017521
0.163000	27.884477	1.473337	44.164110	0.011863
0.164000	27.960771	1.473337	44.484963	0.016163
0.165000	27.960771	1.664072	43.845233	0.019130
0.166000	28.037065	1.397043	44.642097	0.012917
0.167000	27.922624	1.625925	44.487911	0.013534
0.168000	27.922624	1.549631	45.114168	0.013343
0.169000	27.770036	1.587778	43.526337	0.015835
0.170000	27.770036	1.549631	43.529305	0.017656
0.171000	27.884477	1.625925	43.690395	0.015176
0.172000	27.846330	1.397043	43.535558	0.015723
0.173000	27.808183	1.397043	44.167393	0.012848
0.174000	27.846330	1.549631	44.488901	0.013606
0.175000	27.693742	1.587778	44.489237	0.014645
0.176000	27.884477	1.549631	45.118779	0.016896
0.177000	27.655595	1.816660	44.481679	0.015591
0.178000	27.808183	1.358896	45.437316	0.012494
0.179000	27.693742	1.625925	44.325200	0.016949
0.180000	27.731889	1.854807	44.162131	0.015641
0.181000	27.846330	1.778513	45.429108	0.015952
0.182000	27.693742	1.816660	44.796618	0.017213
0.183000	27.655595	1.473337	44.163793	0.020203
0.184000	27.998918	1.511484	45.111220	0.015012
0.185000	27.998918	1.511484	43.847192	0.014567
0.186000	27.846330	1.740366	44.326504	0.014108
0.187000	27.808183	1.664072	44.641445	0.012259
0.188000	27.731889	1.397043	43.848855	0.016637
0.189000	27.731889	1.778513	45.590198	0.019063
0.190000	27.617448	1.664072	44.012218	0.012657
0.191000	27.731889	1.702219	43.534904	0.015840
0.192000	27.655595	1.664072	44.803186	0.017252
0.193000	27.808183	1.511484	44.959014	0.017474
0.194000	27.731889	1.587778	44.481679	0.016405
0.195000	27.655595	1.740366	44.955056	0.013227
0.196000	27.693742	1.511484	44.161478	0.014772
0.197000	27.808183	1.511484	43.213061	0.013127
0.198000	27.846330	1.664072	44.170025	0.015504
0.199000	27.960771	1.664072	42.581541	0.014101
0.200000	27.846330	1.206308	45.269026	0.016423
0.201000	27.846330	1.625925	43.535874	0.014832
0.202000	27.960771	1.549631	44.011903	0.016788
0.203000	27.808183	1.625925	43.686775	0.016179
0.204000	27.770036	1.511484	44.638813	0.013194
0.205000	27.808183	1.435190	44.958678	0.013945
0.206000	28.075212	1.511484	44.322232	0.012970
0.207000	27.770036	1.587778	44.164762	0.013795
0.208000	27.808183	1.587778	44.634539	0.015827
0.209000	27.808183	1.664072	44.953752	0.015711
0.210000	27.922624	1.664072	44.325200	0.014910
0.211000	27.731889	1.816660	44.641444	0.013231
0.212000	27.960771	1.511484	45.428454	0.015826
0.213000	27.922624	1.740366	44.166088	0.012713
0.214000	27.693742	1.587778	44.645064	0.016821
0.215000	27.960771	1.587778	44.485301	0.018833
0.216000	27.884477	1.511484	43.690395	0.016999
0.217000	27.960771	1.549631	44.484963	0.015269
0.218000	28.075212	1.664072	44.961309	0.014546
0.219000	27.884477	1.473337	43.531936	0.014783
0.220000	28.075212	1.587778	43.842919	0.016298
0.221000	27.922624	1.702219	45.435359	0.015859
0.222000	28.037065	1.587778	44.009924	0.012202
0.223000	28.075212	1.435190	44.960993	0.017178
0.224000	28.113358	1.587778	44.797924	0.016787
0.225000	27.770036	1.549631	44.486605	0.015469
0.226000	27.655595	1.511484	44.166404	0.015721
0.227000	27.884477	1.740366	45.114841	0.014242
0.228000	27.884477	1.625925	44.322232	0.013172
0.229000	27.731889	1.511484	44.642096	0.014129
0.230000	27.770036	1.816660	44.482985	0.015484
0.231000	27.731889	1.702219	44.164110	0.018338
0.232000	27.770036	1.664072	44.164110	0.016493
0.233000	27.693742	1.587778	44.326841	0.015152
0.234000	27.655595	1.587778	43.375121	0.012801
0.235000	27.693742	1.740366	44.322568	0.016057
0.236000	27.693742	1.587778	43.693027	0.016284
0.237000	27.846330	1.778513	43.529958	0.016665
0.238000	27.693742	1.778513	42.741979	0.019441
0.239000	27.541154	1.740366	44.956699	0.014235
0.240000	27.693742	1.549631	44.797924	0.012782
0.241000	27.541154	1.778513	44.957036	0.015995
0.242000	27.846330	1.435190	43.055908	0.015469
0.243000	27.655595	1.587778	44.958025	0.013212
0.244000	27.770036	1.702219	44.164425	0.012905
0.245000	27.693742	1.778513	44.641759	0.016859
0.246000	27.693742	1.625925	44.004344	0.017986
0.247000	27.693742	1.778513	45.591839	0.016481
0.248000	27.693742	1.854807	44.002703	0.015267
0.249000	27.770036	1.702219	44.168719	0.016472
0.250000	27.846330	1.740366	44.480354	0.013616
0.251000	27.960771	1.625925	45.114168	0.015069
0.252000	27.846330	1.625925	44.320253	0.013220
0.253000	27.808183	1.473337	45.119094	0.012586
0.254000	27.617448	1.320749	44.166088	0.016641
0.255000	27.770036	1.435190	43.851149	0.016603
0.256000	27.693742	1.473337	44.163773	0.013880
0.257000	27.884477	1.435190	44.792997	0.017908
0.258000	27.770036	1.625925	43.848517	0.016611
0.259000	27.808183	1.511484	45.114841	0.019619
