BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	7913	7913	7913	7913
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	7.913000	7.913000	7.913000	7.913000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.108000	-12.995642	8.808112	191.247082	0.070906
0.109000	-13.033789	8.922553	191.883211	0.071506
0.110000	-13.110083	8.846259	191.563998	0.072524
0.111000	-13.110083	8.769965	191.721471	0.071713
0.112000	-13.148230	8.884406	191.882535	0.071771
0.113000	-13.186377	8.693671	191.407181	0.071848
0.114000	-13.033789	8.846259	191.251037	0.071955
0.115000	-13.148230	9.075140	191.879254	0.071787
0.116000	-13.148230	8.502936	192.671193	0.071380
0.117000	-13.148230	8.922553	193.150512	0.071492
0.118000	-13.224524	8.693671	191.569572	0.071455
0.119000	-13.262671	8.998847	192.514060	0.071351
0.120000	-13.071936	8.846259	193.466750	0.070299
0.121000	-13.110083	8.998847	192.362501	0.070802
0.122000	-13.110083	8.846259	191.093887	0.071290
0.123000	-13.148230	8.922553	192.042299	0.070958
0.124000	-13.110083	9.151434	190.934440	0.071260
0.125000	-13.148230	8.655524	190.924927	0.071733
0.126000	-13.071936	8.808112	190.292750	0.071951
0.127000	-13.224524	8.579230	191.563640	0.070650
0.128000	-13.300818	8.846259	191.092562	0.070713
0.129000	-13.338965	8.769965	191.558067	0.070484
0.130000	-13.262671	8.579230	190.612927	0.071440
0.131000	-13.033789	8.998847	192.197480	0.070558
0.132000	-13.148230	8.884406	191.244787	0.072028
0.133000	-13.300818	8.808112	191.562675	0.070872
0.134000	-13.300818	8.579230	191.727028	0.070260
0.135000	-13.338965	8.731818	190.935429	0.070660
0.136000	-13.377112	8.769965	191.875612	0.070387
0.137000	-13.338965	8.541083	190.455795	0.071182
0.138000	-13.529700	8.693671	190.936756	0.070902
0.139000	-13.377112	8.922553	192.040659	0.070594
0.140000	-13.529700	8.617377	191.089273	0.070785
0.141000	-13.415259	8.769965	191.246744	0.071238
0.142000	-13.224524	8.731818	191.889108	0.070471
0.143000	-13.529700	8.922553	190.613918	0.070637
0.144000	-13.415259	8.731818	189.979136	0.072568
0.145000	-13.453406	8.655524	190.775665	0.071722
0.146000	-13.415259	8.808112	191.091249	0.071816
0.147000	-13.491553	8.808112	191.092239	0.071395
0.148000	-13.453406	8.846259	190.781575	0.071041
0.149000	-13.338965	8.808112	190.929511	0.070908
0.150000	-13.377112	8.808112	191.249373	0.070782
0.151000	-13.071936	8.769965	190.462364	0.071083
0.152000	-13.110083	8.922553	191.095867	0.071056
0.153000	-13.186377	8.922553	190.778946	0.071639
0.154000	-13.415259	8.884406	191.569910	0.071493
0.155000	-13.300818	8.922553	191.566294	0.070847
0.156000	-12.919348	8.693671	191.887794	0.071033
0.157000	-12.957495	8.693671	191.723763	0.071024
0.158000	-13.071936	8.922553	192.824722	0.071853
0.159000	-12.881201	8.693671	191.883186	0.071489
0.160000	-12.881201	8.808112	191.721134	0.071237
0.161000	-12.957495	8.884406	191.722460	0.072311
0.162000	-12.881201	8.731818	192.200108	0.070929
0.163000	-12.499732	8.884406	192.512418	0.072021
0.164000	-12.690466	8.846259	190.456782	0.072307
0.165000	-12.804907	8.922553	191.880245	0.071261
0.166000	-12.881201	8.960700	192.198804	0.071570
0.167000	-12.461585	8.922553	192.198467	0.071260
0.168000	-12.499732	8.655524	193.153478	0.071726
0.169000	-12.347144	8.922553	192.993041	0.071667
0.170000	-12.537879	8.922553	191.885840	0.072007
0.171000	-12.347144	8.884406	191.405202	0.071870
0.172000	-12.461585	8.846259	193.782679	0.071726
0.173000	-12.461585	8.998847	192.512754	0.072430
0.174000	-12.308997	9.036994	194.098917	0.070095
0.175000	-12.232703	9.113287	192.836245	0.071781
0.176000	-12.232703	8.884406	192.836245	0.071993
0.177000	-12.118262	9.189581	192.358574	0.071851
0.178000	-12.080115	9.036994	192.516697	0.071678
0.179000	-12.041968	9.189581	193.148532	0.071447
0.180000	-12.080115	9.036994	192.516691	0.070395
0.181000	-11.927527	9.113287	193.149193	0.071184
0.182000	-12.080115	9.151434	192.518330	0.071243
0.183000	-12.232703	8.922553	192.992726	0.071840
0.184000	-12.194556	9.113287	192.830971	0.071592
0.185000	-12.232703	8.884406	193.311600	0.071499
0.186000	-12.041968	9.189581	191.882565	0.072758
0.187000	-12.194556	9.304022	192.673171	0.071554
0.188000	-12.156409	9.036994	192.197162	0.072252
0.189000	-12.270850	9.075140	192.995333	0.071003
0.190000	-12.308997	9.151434	192.831316	0.072465
0.191000	-12.461585	9.113287	193.786635	0.071053
0.192000	-12.194556	8.846259	192.040342	0.071998
0.193000	-12.576025	9.113287	193.311937	0.072001
0.194000	-12.614172	9.075140	193.313240	0.071375
0.195000	-12.919348	9.036994	194.259684	0.070495
0.196000	-12.614172	9.151434	193.469070	0.071433
0.197000	-12.881201	9.227728	193.788598	0.070951
0.198000	-12.995642	9.227728	193.776110	0.071891
0.199000	-12.995642	8.922553	193.150512	0.071454
0.200000	-13.033789	9.151434	194.577921	0.071433
0.201000	-12.957495	9.113287	193.780716	0.071635
0.202000	-13.186377	9.075140	193.152828	0.071686
0.203000	-13.224524	9.151434	193.470713	0.071366
0.204000	-13.491553	9.189581	193.307975	0.071204
0.205000	-13.224524	9.265875	195.057885	0.070956
0.206000	-13.148230	9.075140	194.098296	0.071765
0.207000	-13.148230	9.151434	194.734089	0.072143
0.208000	-13.148230	9.151434	194.257720	0.071395
0.209000	-13.262671	9.189581	194.101238	0.072002
0.210000	-13.453406	9.113287	194.255108	0.072102
0.211000	-13.262671	9.265875	194.891537	0.070976
0.212000	-13.262671	9.265875	195.682161	0.071631
0.213000	-13.377112	9.113287	195.203841	0.071119
0.214000	-13.033789	8.998846	193.942443	0.070640
0.215000	-13.262671	9.036994	196.004325	0.070859
0.216000	-13.262671	9.189581	194.097300	0.071591
0.217000	-13.262671	9.304022	194.737032	0.071321
0.218000	-12.919348	9.265875	194.571021	0.071869
0.219000	-13.033789	9.113287	194.099912	0.070903
0.220000	-12.881201	9.075140	193.788935	0.070939
0.221000	-12.957495	8.998847	193.621276	0.072028
0.222000	-13.033789	9.227728	193.147552	0.071896
0.223000	-12.804907	9.265875	195.523050	0.071897
0.224000	-12.766760	9.036994	194.416493	0.071352
0.225000	-12.919348	8.922553	193.786633	0.071804
0.226000	-12.804907	9.265875	193.628836	0.071100
0.227000	-12.614172	9.075140	192.989768	0.071941
0.228000	-12.614172	8.998847	193.623590	0.072126
0.229000	-12.576025	9.227728	193.145918	0.072429
0.230000	-12.385291	9.036994	193.785646	0.071043
0.231000	-12.499732	9.113287	193.468734	0.071203
0.232000	-12.499732	9.189581	193.146570	0.072411
0.233000	-12.385291	9.342169	193.463146	0.071196
0.234000	-12.270850	8.922553	192.352648	0.072134
0.235000	-12.194556	9.113287	194.096317	0.071545
0.236000	-12.270850	9.151434	192.516375	0.071928
0.237000	-12.232703	9.189581	193.459528	0.071607
0.238000	-12.194556	8.884406	194.100251	0.070894
0.239000	-12.347144	9.113287	192.031819	0.073137
0.240000	-12.003821	9.189581	192.673515	0.071922
0.241000	-12.118262	9.151434	193.943769	0.070817
0.242000	-12.118262	9.189581	192.514711	0.070851
0.243000	-12.041968	9.227728	193.464142	0.072165
0.244000	-12.118262	9.189581	193.471363	0.071090
0.245000	-12.156409	8.960700	192.200759	0.071392
0.246000	-12.003821	9.418463	192.826702	0.071783
0.247000	-11.851233	9.036994	192.045948	0.071866
0.248000	-12.118262	9.151434	192.197813	0.072031
0.249000	-11.965674	9.304022	192.993056	0.071764
0.250000	-11.927527	9.265875	192.993035	0.070285
0.251000	-12.194556	9.304022	193.153792	0.071026
0.252000	-12.118262	9.265875	193.627193	0.071362
0.253000	-12.118262	9.304022	193.308311	0.071488
0.254000	-12.194556	9.075140	192.042322	0.071552
0.255000	-12.270850	9.304022	193.305023	0.071329
