BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
0.087000	39.944920	1.780912	78.701313	0.076849
0.088000	39.677891	1.666471	78.223979	0.078319
0.089000	39.792332	1.552030	78.074405	0.077468
0.090000	39.983067	1.628324	77.595765	0.078133
0.091000	39.906773	1.819059	78.071120	0.077977
0.092000	39.716038	1.857206	78.387702	0.078300
0.093000	39.868626	1.590177	77.591489	0.080948
0.094000	39.716038	1.552030	77.437642	0.079253
0.095000	39.754185	1.819059	77.438949	0.077635
0.096000	39.830479	1.933500	77.598373	0.078249
0.097000	39.716038	1.590177	77.909041	0.078072
0.098000	39.487156	1.742765	77.274255	0.078306
0.099000	39.792332	1.780912	79.335466	0.076809
0.100000	39.677891	1.819059	79.023139	0.074053
0.101000	39.677891	1.971647	77.909399	0.080681
0.102000	39.792332	1.971647	79.184561	0.076614
0.103000	39.677891	1.704618	78.226947	0.077721
0.104000	39.639744	1.819059	78.861413	0.078160
0.105000	39.677891	1.666471	78.071120	0.078117
0.106000	39.792332	1.742765	79.340054	0.075732
0.107000	39.868626	2.009794	78.068153	0.077014
0.108000	39.639744	1.971647	78.705270	0.077471
0.109000	39.677891	1.857206	78.225285	0.077799
0.110000	39.868626	1.704618	77.121040	0.078483
0.111000	39.449009	1.704618	78.862068	0.077229
0.112000	39.563450	1.780912	78.703628	0.078591
0.113000	39.525303	1.857206	78.863058	0.076635
0.114000	39.792332	1.742765	78.548771	0.076769
0.115000	39.754185	1.819059	78.233850	0.078085
0.116000	39.754185	1.704618	77.123017	0.079580
0.117000	39.792332	1.628324	77.595427	0.078282
0.118000	39.792332	1.819059	79.020524	0.078157
0.119000	39.983067	1.704618	78.067184	0.079028
0.120000	39.449009	1.857206	77.915627	0.078629
0.121000	39.716038	1.857206	78.547127	0.076840
0.122000	39.868626	1.857206	78.706576	0.077335
0.123000	39.677891	1.780912	79.506408	0.078343
0.124000	39.792332	1.933500	79.494576	0.077946
0.125000	39.906773	1.819059	78.388354	0.076598
0.126000	39.716038	1.895353	78.229241	0.079274
0.127000	39.868626	1.895353	78.865686	0.077952
0.128000	39.830479	2.047941	78.390984	0.076601
0.129000	39.830479	1.742765	79.811473	0.075556
0.130000	39.868626	1.742765	79.023829	0.079051
0.131000	39.906773	1.780912	79.337106	0.077241
0.132000	39.830479	1.742765	78.548454	0.077239
0.133000	39.754185	1.933500	77.592816	0.082046
0.134000	39.868626	1.933500	79.656969	0.076388
0.135000	39.906773	1.895353	78.862381	0.077505
0.136000	39.868626	1.933500	78.864379	0.078997
0.137000	40.059361	1.819059	79.346979	0.079553
0.138000	39.830479	1.971647	78.227601	0.079225
0.139000	39.983067	1.971647	78.074086	0.079977
0.140000	39.983067	2.162382	78.069141	0.079046
0.141000	39.983067	2.086088	79.977827	0.078009
0.142000	40.135654	2.124235	77.278849	0.077332
0.143000	39.906773	2.200529	78.392961	0.078086
0.144000	40.211948	1.857206	79.661246	0.077144
0.145000	40.021214	1.971647	77.912679	0.081488
0.146000	39.716038	1.780912	78.868316	0.077469
0.147000	39.983067	1.819059	79.340073	0.078164
0.148000	39.906773	1.780912	77.757505	0.079290
0.149000	40.097507	1.819059	78.390982	0.078016
0.150000	39.792332	1.933500	77.914956	0.077413
0.151000	39.830479	1.857206	79.972565	0.077677
0.152000	40.135654	2.009794	78.388671	0.075435
0.153000	40.059361	1.780912	78.546813	0.077120
0.154000	40.021214	1.895353	77.751590	0.080919
0.155000	39.830479	1.933500	78.391320	0.078154
0.156000	39.983067	1.857206	79.185891	0.078004
0.157000	39.944920	1.933500	77.596415	0.079770
0.158000	39.983067	2.124235	79.819048	0.076334
0.159000	39.868626	1.971647	78.391638	0.077108
0.160000	39.868626	1.857206	79.022504	0.080161
0.161000	39.983067	1.933500	78.386056	0.079744
0.162000	39.906773	2.047941	79.495228	0.077360
0.163000	39.983067	1.895353	78.866338	0.077360
0.164000	39.983067	2.200529	79.816083	0.077453
0.165000	39.944920	1.819059	78.544496	0.078323
0.166000	40.021214	1.971647	79.500494	0.078761
0.167000	39.716038	2.124235	79.816421	0.078104
0.168000	40.135654	1.780912	78.390332	0.077460
0.169000	39.792332	1.971647	78.861413	0.077542
0.170000	39.868626	1.933500	78.069814	0.082254
0.171000	39.754185	1.933500	78.393616	0.077652
0.172000	39.754185	2.086088	80.614926	0.074905
0.173000	39.868626	2.009794	78.386395	0.079788
0.174000	39.944920	1.857206	78.705268	0.078861
0.175000	39.792332	1.971647	80.133992	0.078745
0.176000	39.716038	1.895353	78.394605	0.078174
0.177000	39.868626	1.742765	80.447920	0.077453
0.178000	39.830479	1.780912	79.501482	0.078847
0.179000	39.716038	1.742765	79.818061	0.078074
0.180000	39.830479	1.857206	78.704935	0.077907
0.181000	39.792332	1.933500	78.864698	0.076975
0.182000	39.563450	2.009794	78.386712	0.079481
0.183000	39.677891	2.009794	79.498195	0.077948
0.184000	39.716038	1.780912	79.179302	0.076228
0.185000	39.639744	1.666471	79.973554	0.077765
0.186000	39.601597	1.742765	78.555022	0.078338
0.187000	39.525303	1.857206	79.501483	0.077993
0.188000	39.563450	1.971647	79.027094	0.076640
0.189000	39.716038	1.742765	79.503124	0.077849
0.190000	39.830479	1.933500	77.125334	0.079446
0.191000	39.525303	2.047941	79.024798	0.077208
0.192000	39.754185	1.971647	77.437621	0.079300
0.193000	39.716038	2.124235	78.860443	0.079662
0.194000	39.830479	2.047941	79.184901	0.078654
0.195000	39.792332	2.124235	78.546158	0.078343
0.196000	39.792332	1.971647	79.022502	0.078109
0.197000	39.716038	1.933500	79.655980	0.077026
0.198000	39.868626	1.819059	79.022168	0.077040
0.199000	39.754185	2.086088	79.183912	0.078205
0.200000	39.754185	2.009794	79.178648	0.079345
0.201000	39.983067	1.895353	79.972900	0.077038
0.202000	39.754185	1.971647	79.656991	0.080561
0.203000	39.754185	1.933500	80.450569	0.079479
0.204000	39.830479	2.009794	79.973553	0.078173
0.205000	39.830479	2.162382	79.819050	0.078503
0.206000	39.792332	2.047941	77.121714	0.080631
0.207000	39.944920	1.857206	80.290787	0.077786
0.208000	39.792332	1.819059	79.980456	0.078585
0.209000	39.830479	1.971647	79.661246	0.077380
0.210000	39.563450	2.009794	79.654677	0.078154
0.211000	39.906773	2.009794	79.973553	0.078126
0.212000	39.906773	2.009794	79.978479	0.077022
0.213000	39.868626	2.009794	79.815769	0.079565
0.214000	39.830479	2.009794	80.448278	0.079453
0.215000	39.868626	2.009794	79.337760	0.078839
0.216000	39.792332	1.895353	79.345001	0.079779
0.217000	39.944920	2.276823	79.972902	0.078103
0.218000	39.601597	1.933500	80.608672	0.076146
0.219000	39.716038	2.009794	79.497547	0.080009
0.220000	39.677891	2.009794	80.610987	0.078074
0.221000	39.792332	2.086088	79.179638	0.079299
0.222000	39.792332	2.009794	80.453516	0.078409
0.223000	39.754185	1.933500	78.389993	0.078259
0.224000	39.677891	1.933500	80.614926	0.074948
0.225000	39.830479	1.819059	79.026126	0.081158
0.226000	39.677891	2.047941	79.344684	0.079292
0.227000	39.716038	2.009794	79.811157	0.079755
0.228000	39.792332	1.933500	78.065542	0.080767
0.229000	39.677891	2.047941	79.658949	0.079056
0.230000	39.754185	1.895353	78.549445	0.080432
0.231000	39.716038	1.971647	80.298679	0.077773
0.232000	39.944920	1.933500	78.860760	0.079548
0.233000	39.944920	1.895353	78.712830	0.079262
0.234000	39.792332	1.971647	80.611639	0.076980
0.235000	39.830479	1.971647	80.290469	0.078858
0.236000	39.792332	1.780912	80.608692	0.078535
0.237000	39.639744	2.200529	79.023492	0.077657
0.238000	40.097507	1.704618	79.655669	0.078838
0.239000	39.601597	2.162382	80.131696	0.079402
0.240000	39.830479	2.009794	80.290470	0.078342
0.241000	39.906773	1.857206	80.923946	0.078205
0.242000	39.868626	1.971647	79.974542	0.079161
0.243000	39.944920	1.971647	79.650740	0.079519
0.244000	39.601597	1.819059	81.711297	0.077399
0.245000	39.906773	2.009794	79.811812	0.079121
0.246000	39.639744	1.895353	79.343360	0.079375
0.247000	39.868626	2.009794	80.767803	0.078579
0.248000	39.754185	1.857206	81.242826	0.075925
0.249000	39.716038	2.086088	80.613284	0.076491
0.250000	39.754185	1.704618	79.818398	0.080619
0.251000	39.754185	1.971647	79.818717	0.077021
0.252000	39.601597	1.857206	79.820040	0.078090
0.253000	39.716038	1.971647	79.502472	0.078893
0.254000	39.792332	1.933500	80.924935	0.078762
0.255000	39.868626	1.971647	79.659288	0.078907
0.256000	39.754185	2.047941	82.194545	0.077490
0.257000	39.830479	1.780912	80.923295	0.078246
0.258000	39.677891	1.933500	79.974881	0.078727
0.259000	39.830479	1.933500	80.608357	0.078544
0.260000	39.639744	1.628324	80.929863	0.075709
0.261000	39.754185	1.819059	80.769448	0.077595
0.262000	39.830479	2.047941	80.128729	0.079336
0.263000	39.677891	1.590177	81.401280	0.077580
0.264000	40.097507	2.047941	81.240529	0.076758
0.265000	39.792332	1.780912	79.976184	0.077625
0.266000	39.563450	2.009794	78.865037	0.080245
0.267000	39.792332	1.704618	80.294743	0.078801
0.268000	39.830479	1.819059	79.972247	0.079200
0.269000	39.830479	2.009794	81.557111	0.077626
0.270000	39.792332	2.009794	80.290470	0.077848
0.271000	39.792332	2.009794	80.606380	0.077075
0.272000	39.830479	1.933500	80.290469	0.079891
0.273000	39.716038	1.857206	81.401280	0.077561
0.274000	39.830479	1.857206	80.451224	0.079435
0.275000	39.906773	1.895353	80.769761	0.076513
0.276000	40.021214	1.933500	80.452865	0.078780
0.277000	39.983067	1.857206	82.033138	0.077787
0.278000	39.906773	1.895353	80.291125	0.077781
0.279000	39.792332	1.933500	81.407215	0.078366
0.280000	39.677891	1.742765	81.082745	0.077884
0.281000	39.601597	1.895353	81.398333	0.078664
0.282000	39.601597	1.780912	82.191912	0.077120
0.283000	39.639744	1.933500	82.511123	0.076747
0.284000	39.716038	2.047941	83.302723	0.075254
0.285000	39.716038	2.009794	81.400946	0.077083
0.286000	39.830479	2.047941	81.716556	0.077685
0.287000	39.639744	2.086088	81.875667	0.077887
0.288000	39.716038	2.124235	81.877625	0.076841
0.289000	39.792332	1.933500	81.399639	0.078557
0.290000	39.639744	1.819059	80.772394	0.077647
0.291000	39.716038	2.124235	81.243835	0.082504
0.292000	39.716038	1.895353	80.766500	0.079690
0.293000	39.792332	1.857206	81.561719	0.077546
0.294000	39.754185	1.971647	81.562707	0.078559
0.295000	39.906773	1.857206	81.875334	0.076741
0.296000	39.601597	1.857206	81.405894	0.079562
0.297000	39.754185	2.009794	81.084385	0.078331
0.298000	39.792332	1.971647	82.510471	0.077658
0.299000	39.677891	1.933500	82.189618	0.079112
0.300000	39.830479	2.009794	81.086363	0.078742
0.301000	39.449009	1.819059	80.609028	0.081290
0.302000	39.639744	1.819059	81.082406	0.078449
0.303000	39.677891	2.086088	82.664658	0.077377
0.304000	39.754185	2.047941	82.036085	0.076902
0.305000	39.525303	1.971647	82.675837	0.079270
0.306000	39.601597	2.162382	82.354311	0.077169
0.307000	39.868626	2.009794	81.875018	0.079773
0.308000	39.716038	2.086088	80.609680	0.080105
0.309000	39.830479	1.971647	81.718534	0.078646
0.310000	39.754185	2.009794	80.929212	0.079226
0.311000	39.639744	1.666471	81.085373	0.079390
0.312000	39.639744	1.742765	83.462826	0.076846
0.313000	39.792332	1.819059	82.032151	0.079442
0.314000	39.792332	1.819059	81.557130	0.080128
0.315000	39.716038	2.162382	83.305358	0.077196
0.316000	39.639744	1.895353	82.989115	0.077510
0.317000	39.983067	1.895353	81.718203	0.079092
0.318000	39.639744	1.704618	81.559425	0.080198
0.319000	39.830479	2.009794	81.550877	0.081242
0.320000	39.983067	1.933500	83.299778	0.077594
0.321000	39.944920	1.895353	81.082088	0.080794
0.322000	39.906773	1.780912	82.038063	0.077257
0.323000	40.021214	1.780912	83.777449	0.078787
0.324000	39.906773	1.704618	82.354329	0.080440
0.325000	39.830479	1.742765	83.138374	0.079606
0.326000	39.716038	1.971647	81.880934	0.078243
0.327000	39.944920	1.895353	82.987157	0.078319
0.328000	39.792332	1.819059	81.873038	0.077838
0.329000	39.906773	1.819059	81.554163	0.080135
0.330000	39.754185	2.124235	83.615709	0.078415
0.331000	40.097507	1.819059	82.509167	0.080485
0.332000	39.830479	1.895353	82.668278	0.080223
0.333000	39.792332	1.895353	81.714263	0.079247
0.334000	39.754185	1.780912	83.145279	0.078041
0.335000	39.944920	1.704618	81.402292	0.080388
0.336000	40.021214	1.933500	83.458239	0.077157
0.337000	39.906773	1.971647	83.299779	0.077142
0.338000	39.830479	1.933500	82.345445	0.079146
0.339000	39.754185	1.780912	81.399325	0.080586
0.340000	39.868626	2.124235	82.353004	0.078009
0.341000	40.097507	1.971647	82.823433	0.078744
0.342000	39.944920	1.857206	83.299465	0.078081
0.343000	39.639744	1.971647	83.146268	0.078583
0.344000	39.868626	1.857206	82.194881	0.079406
0.345000	39.868626	2.009794	83.618338	0.078301
0.346000	39.906773	1.780912	82.506200	0.079666
0.347000	39.983067	1.780912	81.717882	0.079056
0.348000	40.021214	1.819059	82.190608	0.078881
0.349000	40.021214	1.895353	82.031830	0.079781
0.350000	39.792332	1.590177	83.147571	0.077496
0.351000	39.716038	1.780912	83.143634	0.078585
0.352000	39.716038	1.704618	82.505883	0.079747
0.353000	39.906773	1.704618	82.825750	0.079275
0.354000	39.716038	1.933500	82.985512	0.079477
0.355000	39.830479	1.742765	82.192590	0.079447
0.356000	39.830479	2.009794	83.301755	0.079627
0.357000	39.868626	1.628324	84.417181	0.075228
0.358000	39.868626	1.704618	82.983200	0.077963
0.359000	39.944920	1.819059	81.872702	0.079802
0.360000	39.830479	2.009794	82.824422	0.079379
0.361000	39.906773	1.857206	83.145930	0.077956
0.362000	39.754185	1.780912	82.350711	0.080107
0.363000	39.868626	1.857206	82.983872	0.078909
0.364000	39.868626	1.933500	82.515400	0.078043
0.365000	39.639744	1.857206	81.722811	0.079696
0.366000	39.563450	1.780912	83.780418	0.077489
0.367000	39.639744	1.742765	83.141655	0.079678
0.368000	39.868626	1.704618	81.876656	0.078224
0.369000	39.639744	1.742765	82.665311	0.079405
0.370000	39.487156	1.628324	83.461186	0.076459
0.371000	39.868626	1.590177	83.302412	0.077112
0.372000	39.525303	1.857206	82.353340	0.080698
0.373000	39.716038	1.590177	83.456597	0.078842
0.374000	39.677891	1.933500	83.146267	0.079059
0.375000	39.639744	1.819059	82.666299	0.077374
0.376000	39.639744	1.704618	82.667945	0.079357
0.377000	39.677891	1.552030	82.037077	0.077922
0.378000	39.601597	1.742765	82.349064	0.078706
0.379000	39.677891	1.933500	81.873374	0.079907
0.380000	39.754185	1.895353	83.141343	0.079082
0.381000	39.449009	1.933500	82.982882	0.080184
0.382000	39.754185	1.704618	81.714262	0.080283
0.383000	39.792332	1.857206	82.824422	0.079901
0.384000	39.677891	1.628324	81.879944	0.078288
0.385000	39.677891	1.704618	82.515738	0.078118
0.386000	39.716038	1.742765	83.146266	0.081032
0.387000	39.525303	1.742765	81.878302	0.080434
0.388000	39.716038	1.819059	82.348415	0.080654
0.389000	39.792332	1.742765	82.502919	0.080277
0.390000	39.754185	1.742765	82.666955	0.080321
0.391000	39.525303	1.590177	82.671227	0.077370
0.392000	39.677891	1.819059	82.986188	0.080437
0.393000	39.868626	1.895353	82.982565	0.080404
0.394000	39.677891	1.819059	82.989467	0.081889
0.395000	39.754185	1.552030	83.617687	0.078357
0.396000	39.754185	1.819059	83.141675	0.081551
0.397000	39.754185	1.895353	84.727844	0.076568
0.398000	39.601597	1.628324	82.192252	0.079106
0.399000	39.830479	1.742765	82.825412	0.078849
0.400000	39.868626	1.857206	83.143973	0.078466
0.401000	39.716038	1.780912	83.460217	0.078277
0.402000	39.792332	1.704618	82.666300	0.079791
0.403000	40.021214	1.857206	84.414884	0.077615
0.404000	39.830479	1.590177	83.141993	0.079535
0.405000	39.716038	1.628324	82.980272	0.081510
0.406000	39.754185	1.666471	83.297487	0.078238
0.407000	39.868626	1.552030	82.989449	0.077837
0.408000	39.639744	1.666471	83.621937	0.076436
0.409000	39.944920	1.742765	83.931634	0.080462
0.410000	39.868626	1.704618	83.782715	0.079763
0.411000	39.677891	1.857206	83.617686	0.079399
0.412000	39.754185	1.704618	83.620316	0.079303
0.413000	39.754185	1.704618	83.617030	0.081337
0.414000	39.792332	1.780912	84.251498	0.078226
0.415000	40.097507	1.780912	84.245583	0.079117
0.416000	40.059361	1.780912	83.777449	0.078270
0.417000	39.754185	1.742765	83.615053	0.079398
0.418000	39.906773	1.742765	82.665330	0.082708
0.419000	39.792332	1.742765	82.508515	0.082175
0.420000	39.868626	1.857206	83.460867	0.078689
0.421000	39.830479	1.857206	83.935252	0.080955
0.422000	39.792332	1.780912	83.621305	0.079254
0.423000	40.135654	1.933500	84.096978	0.077908
0.424000	40.059361	1.857206	82.985513	0.078274
0.425000	40.059361	2.047941	83.457585	0.080116
0.426000	39.906773	1.780912	83.458575	0.079181
0.427000	40.173801	1.933500	83.775491	0.080177
0.428000	39.830479	1.780912	83.772861	0.080422
0.429000	39.906773	1.819059	83.299463	0.080096
0.430000	39.830479	1.933500	82.511800	0.080595
0.431000	40.059361	1.742765	84.249206	0.079566
0.432000	40.211948	1.666471	84.248551	0.079472
0.433000	39.944920	1.704618	83.776142	0.079814
0.434000	40.097507	1.742765	83.461543	0.079487
0.435000	39.983067	1.742765	83.459897	0.081072
0.436000	39.830479	2.009794	84.087128	0.078702
0.437000	40.059361	1.857206	82.979597	0.079863
0.438000	40.059361	1.819059	83.140687	0.079896
0.439000	39.983067	1.857206	83.459897	0.081074
0.440000	40.173801	1.933500	83.932623	0.080307
0.441000	40.097507	1.704618	83.301104	0.079462
0.442000	40.059361	2.124235	82.986839	0.079720
0.443000	40.135654	1.857206	83.620315	0.080573
0.444000	40.173801	1.857206	84.242953	0.079605
0.445000	40.135654	1.895353	82.347106	0.079893
0.446000	40.059361	1.933500	83.937548	0.079813
0.447000	40.173801	1.704618	84.412256	0.080032
0.448000	40.059361	1.819059	83.141341	0.080900
0.449000	40.135654	1.819059	84.404360	0.078712
0.450000	39.983067	1.704618	84.568732	0.077816
0.451000	39.944920	1.933500	82.821141	0.080354
0.452000	39.944920	1.933500	84.731465	0.078339
0.453000	39.754185	1.742765	83.299463	0.080684
0.454000	39.944920	1.819059	84.250195	0.080102
0.455000	39.983067	1.857206	82.663019	0.080225
0.456000	40.211948	1.933500	84.095020	0.078840
0.457000	39.983067	1.895353	82.666638	0.080155
0.458000	39.906773	1.819059	83.303082	0.080520
0.459000	39.792332	1.742765	83.933613	0.079512
0.460000	39.868626	1.933500	83.303399	0.079581
0.461000	39.868626	1.933500	83.937212	0.077976
0.462000	39.754185	1.780912	83.778777	0.078886
0.463000	40.021214	2.009794	84.568734	0.079761
0.464000	39.944920	1.933500	83.297820	0.079099
0.465000	39.983067	1.895353	84.883673	0.078517
0.466000	40.059361	1.857206	83.933932	0.077413
0.467000	40.021214	1.933500	83.135424	0.079508
0.468000	39.830479	1.971647	82.188652	0.081515
0.469000	39.792332	1.933500	83.459228	0.077763
0.470000	40.059361	1.780912	82.983869	0.077795
0.471000	39.792332	1.780912	82.662702	0.080809
0.472000	39.906773	1.971647	82.348415	0.080543
0.473000	39.830479	1.590177	84.414886	0.079686
0.474000	39.716038	1.780912	82.985179	0.078005
0.475000	39.830479	1.819059	82.982543	0.080987
0.476000	39.906773	1.742765	83.298809	0.079593
0.477000	39.677891	1.780912	82.825410	0.080444
0.478000	39.906773	1.971647	83.932961	0.080436
0.479000	40.135654	1.742765	84.570395	0.080096
0.480000	39.830479	1.857206	83.304072	0.080039
0.481000	40.059361	1.971647	83.299146	0.080975
0.482000	40.097507	1.895353	83.773513	0.079279
0.483000	39.906773	1.819059	84.249520	0.078208
0.484000	40.097507	1.895353	83.619978	0.079135
0.485000	40.097507	1.895353	84.568080	0.078730
0.486000	39.754185	1.895353	84.724562	0.078566
0.487000	40.021214	1.628324	83.454972	0.081613
0.488000	39.983067	1.666471	84.410946	0.079642
0.489000	40.021214	1.895353	83.299463	0.080529
0.490000	40.288242	1.857206	83.298157	0.080364
0.491000	40.097507	1.628324	83.144623	0.079329
0.492000	39.944920	2.009794	82.979934	0.081911
0.493000	39.830479	1.933500	83.615391	0.079826
0.494000	40.288242	2.047941	83.142982	0.080246
0.495000	39.830479	1.933500	82.983220	0.079929
0.496000	40.173801	1.704618	84.092386	0.079399
0.497000	40.211948	1.780912	82.668277	0.081000
0.498000	40.097507	1.857206	83.142665	0.080822
0.499000	40.364536	1.895353	83.620316	0.079445
0.500000	40.326389	1.819059	83.933275	0.079230
0.501000	40.211948	1.857206	85.040825	0.080410
0.502000	40.173801	1.552030	83.301776	0.080352
0.503000	40.097507	1.857206	82.827388	0.081149
0.504000	40.173801	2.086088	83.774502	0.079213
0.505000	40.440830	1.895353	83.460552	0.080809
0.506000	40.135654	1.895353	84.403705	0.079694
0.507000	40.211948	2.009794	82.979934	0.081753
0.508000	40.326389	1.857206	82.821812	0.081077
0.509000	40.288242	2.124235	83.455289	0.080498
0.510000	40.135654	1.857206	82.197196	0.081180
0.511000	40.173801	1.971647	82.499971	0.082082
0.512000	40.211948	1.666471	82.662364	0.080586
0.513000	40.211948	1.819059	83.294539	0.079478
0.514000	40.364536	1.704618	83.772861	0.080108
0.515000	40.364536	1.857206	82.818193	0.082127
0.516000	40.250095	1.895353	84.091084	0.079845
0.517000	40.173801	1.933500	82.987156	0.078684
0.518000	40.288242	1.742765	82.665330	0.082481
0.519000	40.326389	1.666471	82.667626	0.081430
0.520000	40.478977	1.857206	82.497675	0.082418
0.521000	40.440830	1.628324	83.298808	0.081273
0.522000	40.555271	1.857206	83.454972	0.082301
0.523000	40.593418	2.086088	82.980271	0.082505
0.524000	40.288242	1.819059	82.823790	0.082556
0.525000	40.402683	1.628324	82.504240	0.082384
0.526000	40.593418	1.742765	83.457920	0.079770
0.527000	40.593418	1.971647	83.145612	0.079516
0.528000	40.593418	1.971647	83.451016	0.079878
0.529000	40.440830	1.666471	82.504897	0.080348
0.530000	40.402683	1.819059	82.974671	0.081721
0.531000	40.250095	1.742765	82.502264	0.080505
0.532000	40.478977	1.857206	83.456279	0.079860
0.533000	40.211948	1.933500	83.292243	0.081492
0.534000	40.402683	1.819059	81.234633	0.081708
0.535000	40.555271	1.742765	83.142331	0.080081
0.536000	40.555271	1.742765	82.980273	0.080515
0.537000	40.555271	1.895353	83.141992	0.080612
0.538000	40.364536	1.742765	82.980586	0.080660
0.539000	40.288242	1.933500	82.345130	0.080862
