BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	8906	8906	8906	8906
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	8.906000	8.906000	8.906000	8.906000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.113000	40.466980	3.805340	97.520611	0.064165
0.114000	40.543274	3.805340	97.677427	0.064240
0.115000	40.619568	3.805340	97.361182	0.064382
0.116000	40.581421	3.500165	97.518969	0.064964
0.117000	40.772156	4.072369	97.204028	0.064651
0.118000	40.657715	3.805340	96.571206	0.065099
0.119000	40.581421	3.690899	96.252664	0.064496
0.120000	40.619568	3.919781	97.047884	0.064963
0.121000	40.657715	3.881634	96.413396	0.062907
0.122000	40.581421	3.767193	97.046559	0.062945
0.123000	40.466980	3.805340	95.463652	0.064061
0.124000	40.352539	3.957928	95.931473	0.064948
0.125000	40.581421	3.614606	96.723411	0.063674
0.126000	40.390686	3.957928	95.935073	0.062790
0.127000	40.581421	3.690899	95.146756	0.064608
0.128000	40.543274	3.843487	96.573813	0.061799
0.129000	40.505127	3.805340	95.778927	0.064672
0.130000	40.390686	4.148663	95.617840	0.063427
0.131000	40.466980	3.805340	95.304542	0.063115
0.132000	40.390686	3.843487	96.728671	0.063664
0.133000	40.428833	3.690899	96.095510	0.064068
0.134000	40.543274	3.919781	96.410449	0.063829
0.135000	40.619568	3.805340	96.244101	0.063010
0.136000	40.505127	3.996075	95.145116	0.064681
0.137000	40.390686	4.148663	95.617839	0.064278
0.138000	40.352539	3.881634	94.983711	0.064259
0.139000	40.276245	3.805340	94.986007	0.063415
0.140000	40.428833	3.729046	95.142149	0.065233
0.141000	40.390686	3.767193	95.775309	0.063964
0.142000	40.276245	3.767193	93.718042	0.064311
0.143000	40.314392	3.843487	95.774322	0.062332
0.144000	40.428833	3.881634	94.038893	0.064793
0.145000	40.657715	3.614605	95.300292	0.064739
0.146000	40.352539	3.805340	94.662520	0.065452
0.147000	40.581421	3.881634	94.187816	0.065006
