BioWare Version 5.4.8.0 Export
Device:	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)	SB3 LHand 9281CA (SN>616901)
Samples (#):	15000	15000	15000	15000
Rate (Hz):	1000.000000	1000.000000	1000.000000	1000.000000
Contact period start (sample #):	0	0	0	0
Contact period end (sample #):	9164	9164	9164	9164
Contact period start time (s):	0.000000	0.000000	0.000000	0.000000
Contact period end time (s):	9.164000	9.164000	9.164000	9.164000
First sample time (s):	0.000000	0.000000	0.000000	0.000000
Normalized force (N):	0.551102	0.551102	0.551102	0.551102
Normalized length (m):	1.000000	1.000000	1.000000	1.000000
abs time (s)	Fx	Fy	Fz	Ax
	N	N	N	m
0.183000	27.949976	-1.260290	104.069785	0.089667
0.184000	28.026270	-1.145849	101.853738	0.089205
0.185000	27.911829	-1.336583	102.810045	0.089277
0.186000	27.873682	-1.107702	103.596719	0.088327
0.187000	28.102564	-1.031408	104.388658	0.086113
0.188000	28.102564	-1.031408	103.120712	0.090066
0.189000	28.102564	-0.993261	103.909028	0.087890
0.190000	28.140711	-0.878820	102.803798	0.087873
0.191000	28.255152	-1.260290	103.908375	0.089434
0.192000	27.949976	-0.993261	102.965856	0.086836
0.193000	28.140711	-1.069555	103.436619	0.088521
0.194000	27.911829	-0.955114	102.802807	0.089604
0.195000	28.102564	-1.107702	102.803480	0.088717
0.196000	27.797388	-0.955114	104.546442	0.086306
0.197000	28.026270	-1.183996	102.485257	0.090255
0.198000	28.140711	-0.878820	103.116419	0.087941
0.199000	28.178858	-0.840673	103.274879	0.087179
0.200000	27.949976	-0.955114	102.485574	0.089461
0.201000	28.102564	-0.955114	102.647966	0.089079
0.202000	28.026270	-1.069555	101.061799	0.091392
0.203000	28.293299	-0.726232	103.437294	0.088871
0.204000	27.911829	-0.802526	102.485574	0.089478
0.205000	28.026270	-0.764379	102.964550	0.087606
0.206000	27.988123	-0.916967	103.123324	0.086062
0.207000	27.911829	-0.955114	103.596723	0.089118
0.208000	27.835535	-0.802526	102.010532	0.089325
0.209000	27.988123	-0.840673	102.801163	0.089549
0.210000	28.026270	-0.764379	101.536166	0.090305
0.211000	27.949976	-0.840673	102.802470	0.088347
0.212000	28.026270	-0.802526	103.282434	0.086926
0.213000	27.797388	-0.802526	102.166363	0.089378
0.214000	27.988123	-0.840673	102.799523	0.088714
0.215000	28.064417	-0.878820	102.170632	0.089710
0.216000	28.178858	-0.688085	102.964234	0.090394
0.217000	27.988123	-0.916967	103.437275	0.086973
0.218000	27.835535	-0.840673	103.115449	0.090131
0.219000	27.797388	-0.878820	102.489192	0.089986
0.220000	27.949976	-0.878820	101.850118	0.090020
0.221000	27.988123	-0.802526	102.956676	0.089184
